TRANSACTION_AMT,TRANSACTION_DT,CMTE_PTY_AFFILIATION,ZIP,LAT,LNG,UnixTime
500,6/2/15,,1106,42.050395,-72.5712,1433203200
250,3/9/15,DEM,1106,42.050395,-72.5712,1425859200
1500,6/12/15,,1106,42.050395,-72.5712,1434067200
250,3/31/15,DEM,1106,42.050395,-72.5712,1427760000
250,4/7/15,DEM,1106,42.050395,-72.5712,1428364800
250,4/7/15,DEM,1106,42.050395,-72.5712,1428364800
500,3/28/15,,1106,42.050395,-72.5712,1427500800
500,5/15/15,DEM,1107,42.120193,-72.6061,1431648000
300,4/27/15,,1107,42.120193,-72.6061,1430092800
250,3/9/15,DEM,1107,42.120193,-72.6061,1425859200
500,4/21/15,,1108,42.084094,-72.55523,1429574400
500,3/5/15,DEM,1108,42.084094,-72.55523,1425513600
500,2/19/15,,1108,42.084094,-72.55523,1424304000
5,5/15/15,DEM,1109,42.116277,-72.55031,1431648000
5,5/15/15,,1109,42.116277,-72.55031,1431648000
200,3/27/15,DEM,1119,42.128442,-72.50932,1427414400
262,4/24/15,,1144,42.101796,-72.59151,1429833600
500,4/7/15,DEM,1144,42.101796,-72.59151,1428364800
1500,3/25/15,,1144,42.101796,-72.59151,1427241600
500,4/7/15,DEM,1144,42.101796,-72.59151,1428364800
1500,3/25/15,DEM,1144,42.101796,-72.59151,1427241600
1500,3/31/15,DEM,1144,42.101796,-72.59151,1427760000
500,4/7/15,DEM,1144,42.101796,-72.59151,1428364800
325,3/8/15,,1199,42.119943,-72.604983,1425772800
401,6/9/15,,1199,42.119943,-72.604983,1433808000
250,3/20/15,DEM,1201,42.45384,-73.254,1426809600
1000,3/20/15,DEM,1201,42.45384,-73.254,1426809600
500,3/20/15,DEM,1201,42.45384,-73.254,1426809600
250,3/20/15,DEM,1201,42.45384,-73.254,1426809600
1000,3/20/15,DEM,1201,42.45384,-73.254,1426809600
250,3/20/15,DEM,1201,42.45384,-73.254,1426809600
500,4/28/15,,1201,42.45384,-73.254,1430179200
1500,6/8/15,DEM,1201,42.45384,-73.254,1433721600
250,3/9/15,DEM,1201,42.45384,-73.254,1425859200
250,3/27/15,DEM,1201,42.45384,-73.254,1427414400
250,3/2/15,,1201,42.45384,-73.254,1425254400
40,1/30/15,DEM,1201,42.45384,-73.254,1422576000
500,3/9/15,DEM,1201,42.45384,-73.254,1425859200
250,5/12/15,REP,1201,42.45384,-73.254,1431388800
500,6/3/15,DEM,1201,42.45384,-73.254,1433289600
2700,5/7/15,DEM,1201,42.45384,-73.254,1430956800
250,3/2/15,DEM,1201,42.45384,-73.254,1425254400
1500,4/27/15,,1201,42.45384,-73.254,1430092800
40,1/30/15,DEM,1201,42.45384,-73.254,1422576000
500,3/20/15,DEM,1201,42.45384,-73.254,1426809600
1500,3/26/15,,1201,42.45384,-73.254,1427328000
3,2/4/15,,1202,42.3929,-73.228483,1423008000
3,2/4/15,,1202,42.3929,-73.228483,1423008000
-35,2/4/15,,1202,42.3929,-73.228483,1423008000
3,2/4/15,,1202,42.3929,-73.228483,1423008000
-35,2/4/15,,1202,42.3929,-73.228483,1423008000
-35,2/4/15,,1202,42.3929,-73.228483,1423008000
3,2/4/15,,1202,42.3929,-73.228483,1423008000
-35,2/4/15,,1202,42.3929,-73.228483,1423008000
3,2/4/15,,1202,42.3929,-73.228483,1423008000
-35,2/4/15,,1202,42.3929,-73.228483,1423008000
-5,3/11/15,,1220,42.619727,-73.11842,1426032000
20,5/31/15,DEM,1223,42.314449,-73.09335,1433030400
500,3/20/15,DEM,1226,42.476575,-73.11547,1426809600
200,1/12/15,DEM,1230,42.189715,-73.35249,1421020800
500,3/20/15,DEM,1230,42.189715,-73.35249,1426809600
250,1/6/15,DEM,1230,42.189715,-73.35249,1420502400
500,3/20/15,DEM,1230,42.189715,-73.35249,1426809600
200,1/12/15,,1230,42.189715,-73.35249,1421020800
500,6/25/15,DEM,1230,42.189715,-73.35249,1435190400
200,2/9/15,,1237,42.557346,-73.24364,1423440000
200,4/9/15,,1237,42.557346,-73.24364,1428537600
4000,6/16/15,,1237,42.557346,-73.24364,1434412800
475,5/18/15,,1237,42.557346,-73.24364,1431907200
230,6/23/15,,1237,42.557346,-73.24364,1435017600
200,3/9/15,,1237,42.557346,-73.24364,1425859200
2000,6/25/15,REP,1240,42.36237,-73.27683,1435190400
1000,1/21/15,DEM,1240,42.36237,-73.27683,1421798400
200,5/21/15,IND,1240,42.36237,-73.27683,1432166400
250,2/6/15,REP,1240,42.36237,-73.27683,1423180800
3,6/3/15,DEM,1240,42.36237,-73.27683,1433289600
1000,3/17/15,DEM,1240,42.36237,-73.27683,1426550400
250,3/20/15,DEM,1240,42.36237,-73.27683,1426809600
500,4/6/15,IND,1240,42.36237,-73.27683,1428278400
225,7/31/15,,1242,42.336557,-73.24599,1438300800
250,3/20/15,DEM,1247,42.696064,-73.10145,1426809600
150,3/3/15,DEM,1253,42.198403,-73.10205,1425340800
15,1/4/15,DEM,1253,42.198403,-73.10205,1420329600
150,3/3/15,DEM,1253,42.198403,-73.10205,1425340800
250,3/20/15,DEM,1254,42.374711,-73.36336,1426809600
2700,3/6/15,DEM,1254,42.374711,-73.36336,1425600000
1000,6/24/15,,1257,42.102694,-73.36591,1435104000
1000,3/24/15,,1257,42.102694,-73.36591,1427155200
1000,6/24/15,,1257,42.102694,-73.36591,1435104000
2700,4/12/15,,1257,42.102694,-73.36591,1428796800
250,5/27/15,,1257,42.102694,-73.36591,1432684800
250,6/16/15,,1257,42.102694,-73.36591,1434412800
1000,6/24/15,,1257,42.102694,-73.36591,1435104000
1000,6/8/15,,1257,42.102694,-73.36591,1433721600
250,5/27/15,,1257,42.102694,-73.36591,1432684800
1000,6/24/15,,1257,42.102694,-73.36591,1435104000
1000,6/24/15,,1257,42.102694,-73.36591,1435104000
1000,6/24/15,,1257,42.102694,-73.36591,1435104000
250,4/30/15,,1260,42.286586,-73.313274,1430352000
1000,6/7/15,DEM,1264,42.224905,-73.20394,1433635200
500,3/1/15,DEM,1266,42.328535,-73.36407,1425168000
200,3/31/15,,1266,42.328535,-73.36407,1427760000
250,5/31/15,,1267,42.689962,-73.22355,1433030400
500,2/19/15,,1267,42.689962,-73.22355,1424304000
250,3/13/15,DEM,1267,42.689962,-73.22355,1426204800
100,1/7/15,DEM,1267,42.689962,-73.22355,1420588800
250,2/15/15,DEM,1267,42.689962,-73.22355,1423958400
250,5/28/15,,1267,42.689962,-73.22355,1432771200
250,5/31/15,,1267,42.689962,-73.22355,1433030400
250,3/31/15,,1301,42.605524,-72.60098,1427760000
250,5/25/15,,1301,42.605524,-72.60098,1432512000
200,6/30/15,DEM,1301,42.605524,-72.60098,1435622400
500,6/20/15,,1301,42.605524,-72.60098,1434758400
80,1/28/15,DEM,1330,42.521131,-72.81116,1422403200
750,6/30/15,DEM,1330,42.521131,-72.81116,1435622400
1000,5/1/15,UNK,1331,42.579931,-72.20836,1430438400
300,4/6/15,,1337,42.678023,-72.55569,1428278400
-25,1/20/15,,1340,42.673371,-72.73104,1421712000
2,1/20/15,,1340,42.673371,-72.73104,1421712000
25,1/23/15,DEM,1340,42.673371,-72.73104,1421971200
500,5/26/15,,1360,42.682285,-72.45649,1432598400
1000,3/20/15,,1360,42.682285,-72.45649,1426809600
500,6/6/15,,1360,42.682285,-72.45649,1433548800
250,5/26/15,,1360,42.682285,-72.45649,1432598400
500,6/2/15,DEM,1366,42.474718,-72.21226,1433203200
-16,3/4/15,,1366,42.474718,-72.21226,1425427200
250,5/31/15,,1370,42.603447,-72.72754,1433030400
250,4/29/15,IND,1373,42.472734,-72.62452,1430265600
500,3/31/15,DEM,1379,42.547274,-72.41724,1427760000
15,5/6/15,,1420,42.578689,-71.80338,1430870400
150,1/12/15,DEM,1420,42.578689,-71.80338,1421020800
15,5/6/15,DEM,1420,42.578689,-71.80338,1430870400
-5,6/22/15,,1430,42.658768,-71.93287,1434931200
250,5/13/15,,1430,42.658768,-71.93287,1431475200
0,6/22/15,,1430,42.658768,-71.93287,1434931200
-5,3/15/15,,1440,42.575355,-71.99183,1426377600
2000,1/6/15,DEM,1450,42.609887,-71.55722,1420502400
200,5/4/15,DEM,1450,42.609887,-71.55722,1430697600
250,5/14/15,,1450,42.609887,-71.55722,1431561600
2600,3/13/15,,1451,42.505928,-71.5888,1426204800
1000,6/30/15,DEM,1451,42.505928,-71.5888,1435622400
500,5/18/15,,1451,42.505928,-71.5888,1431907200
1000,3/13/15,DEM,1451,42.505928,-71.5888,1426204800
500,6/18/15,,1451,42.505928,-71.5888,1434585600
5400,4/7/15,,1453,42.526523,-71.75358,1428364800
5000,6/8/15,,1453,42.526523,-71.75358,1433721600
1000,6/8/15,,1453,42.526523,-71.75358,1433721600
1000,3/31/15,REP,1453,42.526523,-71.75358,1427760000
300,1/7/15,DEM,1453,42.526523,-71.75358,1420588800
200,4/10/15,,1460,42.540052,-71.49085,1428624000
200,5/12/15,,1460,42.540052,-71.49085,1431388800
200,2/12/15,,1460,42.540052,-71.49085,1423699200
250,3/13/15,REP,1460,42.540052,-71.49085,1426204800
200,3/12/15,,1460,42.540052,-71.49085,1426118400
600,5/31/15,,1460,42.540052,-71.49085,1433030400
500,4/2/15,DEM,1460,42.540052,-71.49085,1427932800
250,2/26/15,,1462,42.582839,-71.72051,1424908800
250,3/13/15,REP,1463,42.665686,-71.5929,1426204800
2500,5/22/15,,1463,42.665686,-71.5929,1432252800
1500,5/22/15,,1463,42.665686,-71.5929,1432252800
2000,3/1/15,,1469,42.658738,-71.69204,1425168000
1000,4/10/15,,1473,42.544622,-71.9021,1428624000
500,4/8/15,DEM,1503,42.380562,-71.62665,1428451200
500,5/26/15,,1505,42.338392,-71.73026,1432598400
250,6/29/15,DEM,1507,42.135142,-71.96961,1435536000
250,1/23/15,DEM,1507,42.135142,-71.96961,1421971200
1000,3/15/15,,1510,42.418836,-71.68482,1426377600
250,3/28/15,DEM,1510,42.418836,-71.68482,1427500800
1000,6/19/15,,1518,42.12515,-72.12393,1434672000
1000,6/12/15,DEM,1519,42.201674,-71.68771,1434067200
250,1/21/15,DEM,1520,42.338962,-71.84434,1421798400
1000,6/13/15,,1520,42.338962,-71.84434,1434153600
500,6/9/15,,1520,42.338962,-71.84434,1433808000
250,3/29/15,,1520,42.338962,-71.84434,1427587200
250,1/21/15,,1520,42.338962,-71.84434,1421798400
250,3/29/15,DEM,1520,42.338962,-71.84434,1427587200
250,6/12/15,DEM,1520,42.338962,-71.84434,1434067200
250,6/9/15,,1523,42.473131,-71.67946,1433808000
250,6/9/15,DEM,1523,42.473131,-71.67946,1433808000
-5,3/1/15,,1527,42.196144,-71.76272,1425168000
200,6/1/15,,1527,42.196144,-71.76272,1433116800
400,4/28/15,DEM,1531,42.317121,-72.12248,1430179200
500,6/12/15,,1531,42.317121,-72.12248,1434067200
2000,3/31/15,,1532,42.321917,-71.64692,1427760000
250,6/12/15,DEM,1532,42.321917,-71.64692,1434067200
250,3/1/15,DEM,1532,42.321917,-71.64692,1425168000
4000,3/23/15,REP,1534,42.140741,-71.64376,1427068800
250,6/10/15,,1535,42.267274,-72.07823,1433894400
750,6/8/15,DEM,1541,42.451569,-71.882,1433721600
750,6/8/15,DEM,1541,42.451569,-71.882,1433721600
250,4/30/15,,1541,42.451569,-71.882,1430352000
200,6/13/15,,1542,42.194793,-71.90651,1434153600
500,2/13/15,,1542,42.194793,-71.90651,1423785600
200,2/26/15,,1542,42.194793,-71.90651,1424908800
200,2/26/15,,1542,42.194793,-71.90651,1424908800
200,6/9/15,DEM,1542,42.194793,-71.90651,1433808000
200,6/9/15,,1542,42.194793,-71.90651,1433808000
500,6/2/15,DEM,1545,42.286643,-71.72502,1433203200
250,2/17/15,DEM,1545,42.286643,-71.72502,1424131200
1200,1/29/15,,1545,42.286643,-71.72502,1422489600
500,5/19/15,DEM,1545,42.286643,-71.72502,1431993600
500,6/12/15,DEM,1545,42.286643,-71.72502,1434067200
-1,1/6/15,,1545,42.286643,-71.72502,1420502400
500,5/30/15,DEM,1545,42.286643,-71.72502,1432944000
200,2/5/15,,1545,42.286643,-71.72502,1423094400
323,6/9/15,,1545,42.286643,-71.72502,1433808000
250,6/12/15,DEM,1545,42.286643,-71.72502,1434067200
250,2/4/15,,1545,42.286643,-71.72502,1423008000
-1,1/26/15,,1545,42.286643,-71.72502,1422230400
100,5/22/15,REP,1545,42.286643,-71.72502,1432252800
500,2/27/15,,1545,42.286643,-71.72502,1424995200
250,6/12/15,DEM,1545,42.286643,-71.72502,1434067200
250,6/2/15,DEM,1545,42.286643,-71.72502,1433203200
400,6/11/15,,1545,42.286643,-71.72502,1433980800
500,6/12/15,DEM,1545,42.286643,-71.72502,1434067200
400,6/11/15,DEM,1545,42.286643,-71.72502,1433980800
250,3/20/15,DEM,1545,42.286643,-71.72502,1426809600
250,6/12/15,DEM,1545,42.286643,-71.72502,1434067200
250,3/17/15,REP,1550,42.070827,-72.03533,1426550400
250,1/23/15,,1564,42.436875,-71.77333,1421971200
250,3/23/15,,1564,42.436875,-71.77333,1427068800
250,5/23/15,,1564,42.436875,-71.77333,1432339200
1000,5/1/15,UNK,1564,42.436875,-71.77333,1430438400
250,2/23/15,,1564,42.436875,-71.77333,1424649600
100,1/8/15,DEM,1564,42.436875,-71.77333,1420675200
250,6/18/15,,1566,42.104581,-72.08584,1434585600
1000,4/7/15,DEM,1566,42.104581,-72.08584,1428364800
200,6/22/15,,1566,42.104581,-72.08584,1434931200
200,5/4/15,,1566,42.104581,-72.08584,1430697600
500,4/7/15,,1568,42.17382,-71.60971,1428364800
80,6/3/15,DEM,1569,42.064978,-71.62992,1433289600
500,4/1/15,DEM,1569,42.064978,-71.62992,1427846400
250,2/12/15,,1569,42.064978,-71.62992,1423699200
250,4/10/15,,1569,42.064978,-71.62992,1428624000
250,1/12/15,,1569,42.064978,-71.62992,1421020800
3000,1/29/15,DEM,1569,42.064978,-71.62992,1422489600
250,5/12/15,,1569,42.064978,-71.62992,1431388800
250,3/12/15,,1569,42.064978,-71.62992,1426118400
25,2/25/15,DEM,1570,42.047728,-71.86108,1424822400
250,2/12/15,DEM,1570,42.047728,-71.86108,1423699200
200,1/2/15,DEM,1570,42.047728,-71.86108,1420156800
250,1/14/15,DEM,1570,42.047728,-71.86108,1421193600
1000,4/19/15,REP,1570,42.047728,-71.86108,1429401600
2000,6/19/15,,1581,42.269845,-71.61408,1434672000
250,2/6/15,,1581,42.269845,-71.61408,1423180800
200,3/29/15,,1581,42.269845,-71.61408,1427587200
350,1/31/15,NNE,1581,42.269845,-71.61408,1422662400
350,6/30/15,NNE,1581,42.269845,-71.61408,1435622400
350,2/28/15,NNE,1581,42.269845,-71.61408,1425081600
200,1/31/15,,1581,42.269845,-71.61408,1422662400
250,1/12/15,,1581,42.269845,-71.61408,1421020800
350,4/30/15,NNE,1581,42.269845,-71.61408,1430352000
254,6/6/15,,1581,42.269845,-71.61408,1433548800
300,1/23/15,NNE,1581,42.269845,-71.61408,1421971200
250,4/3/15,,1581,42.269845,-71.61408,1428019200
254,6/6/15,DEM,1581,42.269845,-71.61408,1433548800
350,3/31/15,NNE,1581,42.269845,-71.61408,1427760000
250,4/7/15,DEM,1583,42.359842,-71.787,1428364800
250,6/27/15,DEM,1583,42.359842,-71.787,1435363200
25,1/21/15,,1585,42.242965,-72.16734,1421798400
250,1/26/15,DEM,1585,42.242965,-72.16734,1422230400
250,1/6/15,,1588,42.114195,-71.67225,1420502400
49,2/24/15,,1588,42.114195,-71.67225,1424736000
1000,3/24/15,,1590,42.131028,-71.75121,1427155200
250,6/12/15,DEM,1602,42.272359,-71.84482,1434067200
500,6/12/15,DEM,1602,42.272359,-71.84482,1434067200
250,1/17/15,,1602,42.272359,-71.84482,1421452800
500,6/12/15,DEM,1602,42.272359,-71.84482,1434067200
300,4/6/15,,1602,42.272359,-71.84482,1428278400
250,2/25/15,,1602,42.272359,-71.84482,1424822400
300,2/9/15,,1602,42.272359,-71.84482,1423440000
1000,2/13/15,,1604,42.255393,-71.77459,1423785600
500,3/3/15,DEM,1604,42.255393,-71.77459,1425340800
500,3/3/15,,1604,42.255393,-71.77459,1425340800
1000,2/13/15,,1604,42.255393,-71.77459,1423785600
250,6/12/15,DEM,1604,42.255393,-71.77459,1434067200
200,6/18/15,,1605,42.286543,-71.78846,1434585600
250,2/28/15,,1605,42.286543,-71.78846,1425081600
250,3/31/15,,1605,42.286543,-71.78846,1427760000
500,5/21/15,UNK,1605,42.286543,-71.78846,1432166400
250,1/31/15,,1605,42.286543,-71.78846,1422662400
250,5/31/15,,1605,42.286543,-71.78846,1433030400
500,2/6/15,,1606,42.311342,-71.79531,1423180800
250,5/28/15,,1607,42.229543,-71.79501,1432771200
250,5/28/15,DEM,1607,42.229543,-71.79501,1432771200
200,3/24/15,,1607,42.229543,-71.79501,1427155200
500,3/29/15,DEM,1608,42.261343,-71.80173,1427587200
1000,5/14/15,,1609,42.271743,-71.81348,1431561600
250,5/28/15,DEM,1609,42.271743,-71.81348,1432771200
250,5/27/15,,1609,42.271743,-71.81348,1432684800
250,5/27/15,,1609,42.271743,-71.81348,1432684800
250,6/28/15,DEM,1609,42.271743,-71.81348,1435449600
250,5/27/15,,1609,42.271743,-71.81348,1432684800
5000,2/18/15,DEM,1609,42.271743,-71.81348,1424217600
1000,6/12/15,DEM,1609,42.271743,-71.81348,1434067200
500,6/12/15,DEM,1609,42.271743,-71.81348,1434067200
1000,6/29/15,DEM,1609,42.271743,-71.81348,1435536000
5000,6/26/15,DEM,1609,42.271743,-71.81348,1435276800
250,5/27/15,,1609,42.271743,-71.81348,1432684800
500,6/30/15,DEM,1609,42.271743,-71.81348,1435622400
250,5/28/15,,1609,42.271743,-71.81348,1432771200
3000,3/19/15,REP,1609,42.271743,-71.81348,1426723200
202,2/17/15,DEM,1611,42.238449,-71.87139,1424131200
250,5/30/15,DEM,1612,42.307591,-71.91929,1432944000
1000,4/29/15,UNK,1612,42.307591,-71.91929,1430265600
1000,3/5/15,,1613,42.293316,-71.801971,1425513600
250,6/17/15,REP,1701,42.318695,-71.42344,1434499200
29,2/17/15,,1701,42.318695,-71.42344,1424131200
400,6/18/15,,1701,42.318695,-71.42344,1434585600
300,2/23/15,,1701,42.318695,-71.42344,1424649600
250,6/5/15,,1701,42.318695,-71.42344,1433462400
1500,2/12/15,DEM,1701,42.318695,-71.42344,1423699200
225,5/15/15,,1702,42.283995,-71.42161,1431648000
500,4/13/15,DEM,1702,42.283995,-71.42161,1428883200
5000,4/6/15,,1702,42.283995,-71.42161,1428278400
750,5/8/15,DEM,1702,42.283995,-71.42161,1431043200
1000,6/10/15,DEM,1702,42.283995,-71.42161,1433894400
250,5/2/15,DEM,1719,42.486259,-71.51244,1430524800
500,1/5/15,REP,1719,42.486259,-71.51244,1420416000
1000,6/4/15,,1719,42.486259,-71.51244,1433376000
500,4/7/15,,1719,42.486259,-71.51244,1428364800
250,5/2/15,DEM,1719,42.486259,-71.51244,1430524800
2700,3/30/15,,1720,42.477142,-71.4422,1427673600
250,5/23/15,,1720,42.477142,-71.4422,1432339200
20,5/27/15,,1720,42.477142,-71.4422,1432684800
20,2/27/15,,1720,42.477142,-71.4422,1424995200
284,6/9/15,,1720,42.477142,-71.4422,1433808000
250,1/12/15,,1720,42.477142,-71.4422,1421020800
20,2/17/15,,1720,42.477142,-71.4422,1424131200
35,4/6/15,,1720,42.477142,-71.4422,1428278400
20,3/27/15,,1720,42.477142,-71.4422,1427414400
20,6/27/15,,1720,42.477142,-71.4422,1435363200
35,6/6/15,,1720,42.477142,-71.4422,1433548800
250,2/12/15,,1720,42.477142,-71.4422,1423699200
251,5/8/15,DEM,1720,42.477142,-71.4422,1431043200
35,1/6/15,,1720,42.477142,-71.4422,1420502400
298,3/25/15,DEM,1720,42.477142,-71.4422,1427241600
20,5/17/15,,1720,42.477142,-71.4422,1431820800
35,2/6/15,,1720,42.477142,-71.4422,1423180800
20,1/27/15,,1720,42.477142,-71.4422,1422316800
250,3/25/15,,1720,42.477142,-71.4422,1427241600
500,5/2/15,DEM,1720,42.477142,-71.4422,1430524800
35,5/6/15,,1720,42.477142,-71.4422,1430870400
20,1/17/15,,1720,42.477142,-71.4422,1421452800
20,3/17/15,,1720,42.477142,-71.4422,1426550400
20,4/17/15,,1720,42.477142,-71.4422,1429228800
20,4/27/15,,1720,42.477142,-71.4422,1430092800
250,3/25/15,,1720,42.477142,-71.4422,1427241600
250,2/12/15,,1720,42.477142,-71.4422,1423699200
100,6/30/15,DEM,1720,42.477142,-71.4422,1435622400
35,3/6/15,,1720,42.477142,-71.4422,1425600000
390,6/25/15,,1720,42.477142,-71.4422,1435190400
50,6/30/15,DEM,1720,42.477142,-71.4422,1435622400
20,6/17/15,,1720,42.477142,-71.4422,1434499200
250,3/12/15,,1720,42.477142,-71.4422,1426118400
1000,3/18/15,DEM,1721,42.257956,-71.45886,1426636800
1000,5/22/15,,1721,42.257956,-71.45886,1432252800
300,4/6/15,REP,1721,42.257956,-71.45886,1428278400
201,6/12/15,,1721,42.257956,-71.45886,1434067200
250,5/30/15,DEM,1721,42.257956,-71.45886,1432944000
500,6/4/15,,1721,42.257956,-71.45886,1433376000
1000,3/10/15,DEM,1730,42.496679,-71.27504,1425945600
500,2/10/15,,1730,42.496679,-71.27504,1423526400
10,4/23/15,,1730,42.496679,-71.27504,1429747200
15,6/10/15,DEM,1730,42.496679,-71.27504,1433894400
250,3/31/15,DEM,1730,42.496679,-71.27504,1427760000
45,5/31/15,,1730,42.496679,-71.27504,1433030400
15,6/10/15,DEM,1730,42.496679,-71.27504,1433894400
24,6/10/15,DEM,1730,42.496679,-71.27504,1433894400
500,5/28/15,,1730,42.496679,-71.27504,1432771200
45,5/31/15,DEM,1730,42.496679,-71.27504,1433030400
500,5/14/15,,1730,42.496679,-71.27504,1431561600
250,3/31/15,,1730,42.496679,-71.27504,1427760000
250,4/29/15,DEM,1740,42.437086,-71.61266,1430265600
300,5/26/15,DEM,1740,42.437086,-71.61266,1432598400
250,5/16/15,,1740,42.437086,-71.61266,1431734400
250,5/16/15,,1740,42.437086,-71.61266,1431734400
250,5/16/15,DEM,1740,42.437086,-71.61266,1431734400
500,6/10/15,REP,1741,42.5286,-71.35084,1433894400
2000,4/30/15,,1741,42.5286,-71.35084,1430352000
200,1/30/15,,1741,42.5286,-71.35084,1422576000
25,5/15/15,,1741,42.5286,-71.35084,1431648000
25,5/15/15,DEM,1741,42.5286,-71.35084,1431648000
250,1/21/15,DEM,1741,42.5286,-71.35084,1421798400
2500,3/11/15,,1741,42.5286,-71.35084,1426032000
375,5/31/15,,1741,42.5286,-71.35084,1433030400
260,6/25/15,,1741,42.5286,-71.35084,1435190400
2500,6/13/15,,1741,42.5286,-71.35084,1434153600
200,2/28/15,,1741,42.5286,-71.35084,1425081600
500,4/3/15,DEM,1742,42.457201,-71.37478,1428019200
250,3/28/15,,1742,42.457201,-71.37478,1427500800
225,3/26/15,REP,1742,42.457201,-71.37478,1427328000
1000,2/8/15,,1742,42.457201,-71.37478,1423353600
2300,4/9/15,DEM,1742,42.457201,-71.37478,1428537600
2700,5/1/15,,1742,42.457201,-71.37478,1430438400
250,3/23/15,,1742,42.457201,-71.37478,1427068800
500,2/26/15,DEM,1742,42.457201,-71.37478,1424908800
250,3/30/15,,1742,42.457201,-71.37478,1427673600
250,2/23/15,,1742,42.457201,-71.37478,1424649600
250,1/23/15,,1742,42.457201,-71.37478,1421971200
500,2/23/15,,1742,42.457201,-71.37478,1424649600
250,6/3/15,DEM,1742,42.457201,-71.37478,1433289600
250,2/3/15,DEM,1742,42.457201,-71.37478,1422921600
250,3/3/15,DEM,1742,42.457201,-71.37478,1425340800
500,3/31/15,,1742,42.457201,-71.37478,1427760000
2700,5/15/15,,1742,42.457201,-71.37478,1431648000
2700,5/15/15,,1742,42.457201,-71.37478,1431648000
1000,5/31/15,DEM,1742,42.457201,-71.37478,1433030400
2500,3/14/15,,1742,42.457201,-71.37478,1426291200
2500,2/28/15,,1742,42.457201,-71.37478,1425081600
1000,6/30/15,DEM,1742,42.457201,-71.37478,1435622400
